"","date","hits","keyword","geo","time","gprop","category"
"1105",2018-09-01,29,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1106",2018-10-01,16,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1107",2018-11-01,48,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1108",2018-12-01,0,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1109",2019-01-01,47,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1110",2019-02-01,35,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1111",2019-03-01,18,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1112",2019-04-01,53,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1113",2019-05-01,23,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1114",2019-06-01,18,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1115",2019-07-01,0,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1116",2019-08-01,20,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1117",2019-09-01,28,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1118",2019-10-01,0,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1119",2019-11-01,27,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1120",2019-12-01,19,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1121",2020-01-01,56,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1122",2020-02-01,36,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1123",2020-03-01,0,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1124",2020-04-01,62,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1125",2020-05-01,23,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1126",2020-06-01,0,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1127",2020-07-01,73,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1128",2020-08-01,15,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1129",2020-09-01,37,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1130",2020-10-01,24,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1131",2020-11-01,62,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1132",2020-12-01,67,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1133",2021-01-01,0,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1134",2021-02-01,25,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1135",2021-03-01,51,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1136",2021-04-01,27,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1137",2021-05-01,34,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1138",2021-06-01,51,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1139",2021-07-01,33,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1140",2021-08-01,31,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1141",2021-09-01,25,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1142",2021-10-01,17,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1143",2021-11-01,51,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1144",2021-12-01,0,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1145",2022-01-01,51,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1146",2022-02-01,74,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1147",2022-03-01,61,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1148",2022-04-01,39,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1149",2022-05-01,18,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1150",2022-06-01,26,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1151",2022-07-01,9,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1152",2022-08-01,25,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1153",2022-09-01,31,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1154",2022-10-01,30,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1155",2022-11-01,42,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1156",2022-12-01,42,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1157",2023-01-01,65,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1158",2023-02-01,98,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1159",2023-03-01,64,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1160",2023-04-01,0,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1161",2023-05-01,70,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1162",2023-06-01,32,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1163",2023-07-01,70,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1164",2023-08-01,61,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1165",2023-09-01,36,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1166",2023-10-01,62,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1167",2023-11-01,76,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1168",2023-12-01,100,"light therapy","US-MI-540","2017-12-01 2023-12-01","web",0
"1169",2017-12-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1170",2018-01-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1171",2018-02-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1172",2018-03-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1173",2018-04-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1174",2018-05-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1175",2018-06-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1176",2018-07-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1177",2018-08-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1178",2018-09-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1179",2018-10-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1180",2018-11-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1181",2018-12-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1182",2019-01-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1183",2019-02-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1184",2019-03-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1185",2019-04-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1186",2019-05-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1187",2019-06-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1188",2019-07-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1189",2019-08-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1190",2019-09-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1191",2019-10-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1192",2019-11-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1193",2019-12-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1194",2020-01-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1195",2020-02-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1196",2020-03-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1197",2020-04-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1198",2020-05-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1199",2020-06-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1200",2020-07-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1201",2020-08-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1202",2020-09-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1203",2020-10-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1204",2020-11-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1205",2020-12-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1206",2021-01-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1207",2021-02-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1208",2021-03-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1209",2021-04-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1210",2021-05-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1211",2021-06-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1212",2021-07-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1213",2021-08-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1214",2021-09-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1215",2021-10-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1216",2021-11-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1217",2021-12-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1218",2022-01-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1219",2022-02-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1220",2022-03-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1221",2022-04-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1222",2022-05-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1223",2022-06-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1224",2022-07-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1225",2022-08-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1226",2022-09-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1227",2022-10-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1228",2022-11-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1229",2022-12-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1230",2023-01-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1231",2023-02-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1232",2023-03-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1233",2023-04-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1234",2023-05-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1235",2023-06-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1236",2023-07-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1237",2023-08-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1238",2023-09-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1239",2023-10-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1240",2023-11-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1241",2023-12-01,0,"seasonal affective disorder","US-MI-540","2017-12-01 2023-12-01","web",0
"1242",2017-12-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1243",2018-01-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1244",2018-02-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1245",2018-03-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1246",2018-04-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1247",2018-05-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1248",2018-06-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1249",2018-07-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1250",2018-08-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1251",2018-09-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1252",2018-10-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1253",2018-11-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1254",2018-12-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1255",2019-01-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1256",2019-02-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1257",2019-03-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1258",2019-04-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1259",2019-05-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1260",2019-06-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1261",2019-07-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1262",2019-08-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1263",2019-09-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1264",2019-10-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1265",2019-11-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1266",2019-12-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1267",2020-01-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1268",2020-02-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1269",2020-03-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1270",2020-04-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1271",2020-05-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1272",2020-06-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1273",2020-07-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1274",2020-08-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1275",2020-09-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1276",2020-10-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1277",2020-11-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1278",2020-12-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1279",2021-01-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1280",2021-02-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1281",2021-03-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1282",2021-04-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1283",2021-05-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1284",2021-06-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1285",2021-07-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1286",2021-08-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1287",2021-09-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1288",2021-10-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1289",2021-11-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1290",2021-12-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1291",2022-01-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1292",2022-02-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1293",2022-03-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1294",2022-04-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1295",2022-05-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1296",2022-06-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1297",2022-07-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1298",2022-08-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1299",2022-09-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1300",2022-10-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1301",2022-11-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1302",2022-12-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1303",2023-01-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1304",2023-02-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1305",2023-03-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1306",2023-04-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1307",2023-05-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1308",2023-06-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1309",2023-07-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1310",2023-08-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1311",2023-09-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1312",2023-10-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1313",2023-11-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
"1314",2023-12-01,0,"winter blues","US-MI-540","2017-12-01 2023-12-01","web",0
